Datetime,Global_active_power,Predicted_Power,Prediction_Error,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Hour,DayOfWeek,IsWeekend,Usage_Category,High_Power_Alert,Poor_Prediction
2010-11-14 20:38:00,1.92,3.276818181818182,1.356818181818182,237.98,8.0,1.0,0.0,0.0,20,6,1,Normal Usage,0,1
2010-11-14 20:43:00,2.968,3.093151515151515,0.125151515151515,236.42,12.4,1.0,0.0,17.0,20,6,1,Normal Usage,0,0
2010-11-14 20:48:00,2.874,3.2136363636363634,0.3396363636363633,237.3,12.0,1.0,0.0,17.0,20,6,1,Normal Usage,0,0
2010-11-14 20:53:00,2.866,3.2070606060606055,0.3410606060606054,236.95,12.0,1.0,0.0,17.0,20,6,1,Normal Usage,0,0
2010-11-14 20:58:00,2.826,3.1748787878787867,0.3488787878787867,235.03,12.0,1.0,0.0,17.0,20,6,1,Normal Usage,0,0
2010-11-14 21:03:00,2.878,3.0839090909090907,0.2059090909090906,237.58,12.0,1.0,0.0,18.0,21,6,1,Normal Usage,0,0
2010-11-14 21:08:00,2.944,3.0832424242424237,0.13924242424242372,236.34,12.4,2.0,0.0,17.0,21,6,1,Normal Usage,0,0
2010-11-14 21:13:00,2.958,3.0114242424242423,0.05342424242424215,237.52,12.4,1.0,0.0,18.0,21,6,1,Normal Usage,0,0
2010-11-14 21:18:00,2.97,2.879727272727273,0.09027272727272706,235.73,12.6,1.0,0.0,17.0,21,6,1,Normal Usage,0,0
2010-11-14 21:23:00,1.766,2.735878787878788,0.969878787878788,237.89,7.4,1.0,0.0,0.0,21,6,1,Normal Usage,0,0
2010-11-14 21:28:00,1.682,2.571393939393939,0.8893939393939392,237.56,7.0,1.0,1.0,0.0,21,6,1,Normal Usage,0,0
2010-11-14 21:33:00,1.69,2.4796969696969695,0.7896969696969696,239.67,7.0,1.0,1.0,0.0,21,6,1,Normal Usage,0,0
2010-11-14 21:38:00,3.766,2.054,1.7120000000000002,237.6,15.8,33.0,1.0,0.0,21,6,1,High Usage,0,1
2010-11-14 21:43:00,3.786,2.337424242424242,1.448575757575758,235.95,16.0,37.0,2.0,0.0,21,6,1,High Usage,0,1
2010-11-14 21:48:00,3.758,2.765909090909091,0.9920909090909089,235.87,15.8,37.0,1.0,0.0,21,6,1,High Usage,0,0
2010-11-14 21:53:00,1.438,3.1279393939393945,1.6899393939393945,236.69,6.2,0.0,1.0,0.0,21,6,1,Normal Usage,0,1
2010-11-14 21:58:00,1.436,2.674757575757576,1.238757575757576,235.87,6.2,0.0,1.0,0.0,21,6,1,Normal Usage,0,1
2010-11-14 22:03:00,1.36,2.277333333333333,0.9173333333333329,236.11,5.8,0.0,1.0,0.0,22,6,1,Normal Usage,0,0
2010-11-14 22:08:00,1.36,1.928787878787879,0.5687878787878788,238.31,5.8,0.0,1.0,0.0,22,6,1,Normal Usage,0,0
2010-11-14 22:13:00,1.22,1.663242424242424,0.443242424242424,237.64,5.2,0.0,1.0,0.0,22,6,1,Normal Usage,0,0
2010-11-14 22:18:00,1.086,1.4260000000000004,0.3400000000000003,240.0,4.6,0.0,1.0,0.0,22,6,1,Normal Usage,0,0
2010-11-14 22:23:00,0.796,1.2256363636363634,0.42963636363636337,240.68,3.2,0.0,1.0,0.0,22,6,1,Low Usage,0,0
2010-11-14 22:28:00,0.708,0.7588484848484849,0.05084848484848492,242.02,3.0,0.0,1.0,0.0,22,6,1,Low Usage,0,0
2010-11-14 22:33:00,0.726,0.28900000000000015,0.43699999999999983,241.77,3.0,0.0,2.0,0.0,22,6,1,Low Usage,0,0
2010-11-14 22:38:00,0.59,-0.12887878787878737,0.7188787878787873,241.49,2.4,0.0,0.0,0.0,22,6,1,Low Usage,0,0
2010-11-14 22:43:00,0.692,-0.10790909090909073,0.7999090909090907,241.66,2.8,0.0,0.0,0.0,22,6,1,Low Usage,0,0
2010-11-14 22:48:00,0.688,0.09566666666666723,0.5923333333333327,242.27,2.8,0.0,0.0,0.0,22,6,1,Low Usage,0,0
2010-11-14 22:53:00,0.68,0.4326060606060609,0.24739393939393917,240.88,2.8,0.0,0.0,0.0,22,6,1,Low Usage,0,0
2010-11-14 22:58:00,0.484,0.4143030303030306,0.06969696969696937,242.71,2.0,0.0,0.0,0.0,22,6,1,Low Usage,0,0
2010-11-14 23:03:00,0.506,0.36469696969696996,0.14130303030303004,243.51,2.0,0.0,0.0,0.0,23,6,1,Low Usage,0,0
2010-11-14 23:08:00,0.502,0.3495757575757579,0.15242424242424213,243.31,2.0,0.0,0.0,0.0,23,6,1,Low Usage,0,0
2010-11-14 23:13:00,0.428,0.3719393939393941,0.056060606060605866,242.78,1.8,0.0,0.0,0.0,23,6,1,Low Usage,0,0
2010-11-14 23:18:00,0.432,0.378939393939394,0.053060606060605975,244.21,1.8,0.0,0.0,0.0,23,6,1,Low Usage,0,0
2010-11-14 23:23:00,0.428,0.3948484848484849,0.0331515151515151,243.11,1.8,0.0,0.0,0.0,23,6,1,Low Usage,0,0
2010-11-14 23:28:00,0.428,0.3776363636363636,0.05036363636363639,244.14,1.8,0.0,0.0,0.0,23,6,1,Low Usage,0,0
2010-11-14 23:33:00,0.418,0.35848484848484863,0.059515151515151354,243.83,1.8,0.0,0.0,0.0,23,6,1,Low Usage,0,0
2010-11-14 23:38:00,0.332,0.3525454545454546,0.02054545454545459,245.7,1.4,0.0,0.0,0.0,23,6,1,Low Usage,0,0
2010-11-14 23:43:00,0.406,0.303090909090909,0.102909090909091,245.35,1.8,0.0,0.0,0.0,23,6,1,Low Usage,0,0
2010-11-14 23:48:00,0.24,0.31166666666666665,0.07166666666666666,243.13,1.0,0.0,0.0,0.0,23,6,1,Low Usage,0,0
2010-11-14 23:53:00,0.228,0.27706060606060606,0.049060606060606055,242.12,1.0,0.0,0.0,0.0,23,6,1,Low Usage,0,0
2010-11-14 23:58:00,0.228,0.2571212121212122,0.029121212121212187,242.16,1.0,0.0,0.0,0.0,23,6,1,Low Usage,0,0
2010-11-15 00:03:00,0.226,0.2161515151515151,0.009848484848484912,240.7,1.0,0.0,0.0,0.0,0,0,0,Low Usage,0,0
2010-11-15 00:08:00,0.228,0.19081818181818194,0.037181818181818066,242.38,1.0,0.0,0.0,0.0,0,0,0,Low Usage,0,0
2010-11-15 00:13:00,0.31,0.17803030303030304,0.13196969696969696,241.78,1.4,0.0,0.0,0.0,0,0,0,Low Usage,0,0
2010-11-15 00:18:00,0.406,0.1893333333333334,0.21666666666666662,241.1,1.8,0.0,0.0,0.0,0,0,0,Low Usage,0,0
2010-11-15 00:23:00,0.396,0.23884848484848492,0.1571515151515151,241.65,1.8,0.0,0.0,0.0,0,0,0,Low Usage,0,0
2010-11-15 00:28:00,0.324,0.2853636363636365,0.038636363636363524,242.92,1.4,0.0,0.0,0.0,0,0,0,Low Usage,0,0
2010-11-15 00:33:00,0.23,0.3093333333333334,0.0793333333333334,243.5,1.0,0.0,0.0,0.0,0,0,0,Low Usage,0,0
2010-11-15 00:38:00,0.234,0.3045757575757575,0.07057575757575749,245.12,1.0,0.0,0.0,0.0,0,0,0,Low Usage,0,0
2010-11-15 00:43:00,0.23,0.29145454545454547,0.061454545454545456,243.7,1.0,0.0,0.0,0.0,0,0,0,Low Usage,0,0
2010-11-15 00:48:00,0.232,0.29715151515151517,0.06515151515151515,244.66,1.0,0.0,0.0,0.0,0,0,0,Low Usage,0,0
2010-11-15 00:53:00,0.314,0.2763030303030303,0.03769696969696973,243.14,1.4,0.0,0.0,0.0,0,0,0,Low Usage,0,0
2010-11-15 00:58:00,0.306,0.2806060606060606,0.025393939393939413,243.81,1.2,0.0,0.0,0.0,0,0,0,Low Usage,0,0
2010-11-15 01:03:00,0.336,0.2783333333333334,0.057666666666666644,244.01,1.4,0.0,0.0,0.0,1,0,0,Low Usage,0,0
2010-11-15 01:08:00,0.33,0.2820909090909091,0.0479090909090909,244.21,1.4,0.0,0.0,0.0,1,0,0,Low Usage,0,0
2010-11-15 01:13:00,0.328,0.2792727272727273,0.04872727272727273,243.99,1.4,0.0,0.0,0.0,1,0,0,Low Usage,0,0
2010-11-15 01:18:00,0.306,0.28854545454545455,0.017454545454545445,244.39,1.2,0.0,0.0,0.0,1,0,0,Low Usage,0,0
2010-11-15 01:23:00,0.292,0.310030303030303,0.018030303030303008,244.44,1.4,0.0,0.0,0.0,1,0,0,Low Usage,0,0
2010-11-15 01:28:00,0.316,0.3292727272727273,0.01327272727272727,244.28,1.2,0.0,1.0,0.0,1,0,0,Low Usage,0,0
2010-11-15 01:33:00,0.394,0.3459696969696969,0.04803030303030309,244.05,1.8,0.0,1.0,0.0,1,0,0,Low Usage,0,0
2010-11-15 01:38:00,0.316,0.369090909090909,0.05309090909090902,244.51,1.2,0.0,1.0,0.0,1,0,0,Low Usage,0,0
2010-11-15 01:43:00,0.312,0.3596060606060606,0.047606060606060596,244.29,1.2,0.0,2.0,0.0,1,0,0,Low Usage,0,0
2010-11-15 01:48:00,0.414,0.3442121212121212,0.06978787878787879,244.41,1.8,0.0,1.0,0.0,1,0,0,Low Usage,0,0
2010-11-15 01:53:00,0.402,0.3595151515151515,0.042484848484848514,243.38,1.8,0.0,1.0,0.0,1,0,0,Low Usage,0,0
2010-11-15 01:58:00,0.398,0.3799393939393939,0.01806060606060611,243.88,1.8,0.0,1.0,0.0,1,0,0,Low Usage,0,0
2010-11-15 02:03:00,0.396,0.3933333333333333,0.002666666666666706,243.95,1.8,0.0,1.0,0.0,2,0,0,Low Usage,0,0
2010-11-15 02:08:00,0.378,0.4082424242424243,0.030242424242424293,243.76,1.6,0.0,1.0,0.0,2,0,0,Low Usage,0,0
2010-11-15 02:13:00,0.378,0.41315151515151516,0.035151515151515156,244.95,1.6,0.0,1.0,0.0,2,0,0,Low Usage,0,0
2010-11-15 02:18:00,0.304,0.4154545454545454,0.11145454545454542,244.23,1.2,0.0,1.0,0.0,2,0,0,Low Usage,0,0
2010-11-15 02:23:00,0.3,0.38615151515151525,0.08615151515151526,243.1,1.2,0.0,1.0,0.0,2,0,0,Low Usage,0,0
2010-11-15 02:28:00,0.302,0.35263636363636364,0.050636363636363646,243.98,1.2,0.0,1.0,0.0,2,0,0,Low Usage,0,0
2010-11-15 02:33:00,0.348,0.3245151515151514,0.023484848484848553,244.56,1.6,0.0,0.0,0.0,2,0,0,Low Usage,0,0
2010-11-15 02:38:00,0.34,0.3289090909090908,0.011090909090909207,247.11,1.4,0.0,0.0,0.0,2,0,0,Low Usage,0,0
2010-11-15 02:43:00,0.334,0.31618181818181823,0.01781818181818179,246.38,1.4,0.0,0.0,0.0,2,0,0,Low Usage,0,0
2010-11-15 02:48:00,0.406,0.29951515151515146,0.10648484848484857,245.49,1.8,0.0,0.0,0.0,2,0,0,Low Usage,0,0
2010-11-15 02:53:00,0.234,0.32748484848484843,0.09348484848484842,245.59,1.0,0.0,0.0,0.0,2,0,0,Low Usage,0,0
2010-11-15 02:58:00,0.234,0.29593939393939395,0.06193939393939393,245.52,1.0,0.0,0.0,0.0,2,0,0,Low Usage,0,0
2010-11-15 03:03:00,0.236,0.2711818181818182,0.0351818181818182,246.98,1.0,0.0,0.0,0.0,3,0,0,Low Usage,0,0
2010-11-15 03:08:00,0.238,0.25412121212121214,0.016121212121212147,247.02,1.0,0.0,0.0,0.0,3,0,0,Low Usage,0,0
2010-11-15 03:13:00,0.238,0.24118181818181814,0.003181818181818147,247.25,1.0,0.0,0.0,0.0,3,0,0,Low Usage,0,0
2010-11-15 03:18:00,0.234,0.23460606060606065,0.0006060606060606377,245.84,1.0,0.0,0.0,0.0,3,0,0,Low Usage,0,0
2010-11-15 03:23:00,0.42,0.21736363636363637,0.20263636363636361,246.78,1.8,0.0,0.0,0.0,3,0,0,Low Usage,0,0
2010-11-15 03:28:00,0.408,0.26445454545454544,0.14354545454545453,245.79,1.8,0.0,0.0,0.0,3,0,0,Low Usage,0,0
2010-11-15 03:33:00,0.332,0.3025151515151515,0.029484848484848503,246.15,1.4,0.0,0.0,0.0,3,0,0,Low Usage,0,0
2010-11-15 03:38:00,0.236,0.32018181818181807,0.08418181818181808,245.89,1.0,0.0,0.0,0.0,3,0,0,Low Usage,0,0
2010-11-15 03:43:00,0.734,0.30487878787878786,0.4291212121212121,245.94,3.8,0.0,0.0,5.0,3,0,0,Low Usage,0,0
2010-11-15 03:48:00,1.354,0.4590303030303029,0.8949696969696972,245.46,5.4,0.0,0.0,18.0,3,0,0,Normal Usage,0,0
2010-11-15 03:53:00,1.348,0.8169393939393939,0.5310606060606062,245.44,5.4,0.0,0.0,19.0,3,0,0,Normal Usage,0,0
2010-11-15 03:58:00,1.328,1.093272727272727,0.23472727272727312,243.62,5.4,0.0,0.0,18.0,3,0,0,Normal Usage,0,0
2010-11-15 04:03:00,1.404,1.3123030303030299,0.09169696969697005,243.64,5.6,0.0,0.0,19.0,4,0,0,Normal Usage,0,0
2010-11-15 04:08:00,1.486,1.5073636363636362,0.02136363636363625,244.33,6.0,0.0,0.0,18.0,4,0,0,Normal Usage,0,0
2010-11-15 04:13:00,1.444,1.6770909090909092,0.23309090909090924,245.31,5.8,0.0,0.0,18.0,4,0,0,Normal Usage,0,0
2010-11-15 04:18:00,0.332,1.7760909090909092,1.444090909090909,246.37,1.4,0.0,0.0,0.0,4,0,0,Low Usage,0,1
2010-11-15 04:23:00,0.278,1.4487575757575755,1.1707575757575754,245.39,1.2,0.0,0.0,0.0,4,0,0,Low Usage,0,1
2010-11-15 04:28:00,0.236,1.1384242424242426,0.9024242424242426,246.65,1.0,0.0,0.0,0.0,4,0,0,Low Usage,0,0
2010-11-15 04:33:00,0.236,0.8180000000000001,0.5820000000000001,246.29,1.0,0.0,0.0,0.0,4,0,0,Low Usage,0,0
2010-11-15 04:38:00,0.234,0.4892727272727275,0.25527272727272754,245.57,1.0,0.0,0.0,0.0,4,0,0,Low Usage,0,0
2010-11-15 04:43:00,0.31,0.14387878787878838,0.16612121212121161,245.25,1.2,0.0,0.0,0.0,4,0,0,Low Usage,0,0
2010-11-15 04:48:00,0.232,-0.07045454545454533,0.3024545454545453,243.7,1.0,0.0,0.0,0.0,4,0,0,Low Usage,0,0
2010-11-15 04:53:00,0.344,-0.16000000000000014,0.5040000000000001,242.88,1.4,0.0,0.0,0.0,4,0,0,Low Usage,0,0
2010-11-15 04:58:00,0.338,-0.16248484848484823,0.5004848484848483,244.04,1.4,0.0,0.0,0.0,4,0,0,Low Usage,0,0
2010-11-15 05:03:00,0.332,-0.12557575757575723,0.45757575757575725,243.68,1.4,0.0,0.0,0.0,5,0,0,Low Usage,0,0
2010-11-15 05:08:00,0.33,-0.02954545454545432,0.35954545454545433,244.12,1.4,0.0,0.0,0.0,5,0,0,Low Usage,0,0
2010-11-15 05:13:00,0.238,0.13193939393939402,0.10606060606060597,245.02,1.0,0.0,0.0,0.0,5,0,0,Low Usage,0,0
2010-11-15 05:18:00,0.392,0.30639393939393944,0.08560606060606057,243.08,1.8,0.0,1.0,0.0,5,0,0,Low Usage,0,0
2010-11-15 05:23:00,0.392,0.35112121212121217,0.04087878787878785,243.31,1.8,0.0,1.0,0.0,5,0,0,Low Usage,0,0
2010-11-15 05:28:00,0.314,0.3816666666666666,0.0676666666666666,244.07,1.2,0.0,1.0,0.0,5,0,0,Low Usage,0,0
2010-11-15 05:33:00,0.306,0.3721212121212121,0.06612121212121208,242.27,1.2,0.0,2.0,0.0,5,0,0,Low Usage,0,0
2010-11-15 05:38:00,0.416,0.3563636363636363,0.059636363636363654,242.3,1.8,0.0,1.0,0.0,5,0,0,Low Usage,0,0
2010-11-15 05:43:00,0.41,0.37366666666666665,0.03633333333333333,243.5,1.8,0.0,1.0,0.0,5,0,0,Low Usage,0,0
2010-11-15 05:48:00,0.396,0.39681818181818174,0.000818181818181718,243.29,1.8,0.0,1.0,0.0,5,0,0,Low Usage,0,0
2010-11-15 05:53:00,0.392,0.3942121212121212,0.0022121212121211653,243.14,1.8,0.0,1.0,0.0,5,0,0,Low Usage,0,0
2010-11-15 05:58:00,0.376,0.4065757575757576,0.03057575757575759,242.04,1.6,0.0,1.0,0.0,5,0,0,Low Usage,0,0
2010-11-15 06:03:00,0.374,0.4101515151515151,0.0361515151515151,242.55,1.6,0.0,2.0,0.0,6,0,0,Low Usage,0,0
2010-11-15 06:08:00,0.298,0.410060606060606,0.11206060606060603,242.95,1.2,0.0,1.0,0.0,6,0,0,Low Usage,0,0
2010-11-15 06:13:00,0.306,0.38230303030303026,0.07630303030303026,247.43,1.2,0.0,1.0,0.0,6,0,0,Low Usage,0,0
2010-11-15 06:18:00,0.31,0.33915151515151515,0.02915151515151515,245.54,1.2,0.0,1.0,0.0,6,0,0,Low Usage,0,0
2010-11-15 06:23:00,0.276,0.3269090909090909,0.050909090909090904,245.25,1.2,0.0,0.0,0.0,6,0,0,Low Usage,0,0
2010-11-15 06:28:00,0.336,0.3070606060606061,0.02893939393939393,245.72,1.4,0.0,0.0,0.0,6,0,0,Low Usage,0,0
2010-11-15 06:33:00,0.33,0.29593939393939406,0.03406060606060596,246.05,1.4,0.0,0.0,0.0,6,0,0,Low Usage,0,0
2010-11-15 06:38:00,0.41,0.2801212121212121,0.12987878787878787,244.64,1.8,0.0,0.0,0.0,6,0,0,Low Usage,0,0
2010-11-15 06:43:00,0.348,0.31321212121212116,0.03478787878787881,243.33,1.4,0.0,0.0,0.0,6,0,0,Low Usage,0,0
2010-11-15 06:48:00,2.766,0.32463636363636367,2.4413636363636364,241.27,11.8,0.0,0.0,18.0,6,0,0,Normal Usage,0,1
2010-11-15 06:53:00,1.854,1.1419090909090905,0.7120909090909096,240.83,7.6,0.0,0.0,17.0,6,0,0,Normal Usage,0,0
2010-11-15 06:58:00,2.216,1.5466060606060603,0.6693939393939399,241.15,9.2,0.0,0.0,17.0,6,0,0,Normal Usage,0,0
2010-11-15 07:03:00,1.796,2.0021212121212115,0.20612121212121148,239.39,7.4,0.0,0.0,17.0,7,0,0,Normal Usage,0,0
2010-11-15 07:08:00,1.824,2.2335757575757578,0.4095757575757577,239.5,7.6,0.0,0.0,17.0,7,0,0,Normal Usage,0,0
2010-11-15 07:13:00,1.954,2.3936060606060603,0.43960606060606033,241.03,8.0,0.0,0.0,18.0,7,0,0,Normal Usage,0,0
2010-11-15 07:18:00,1.856,2.52930303030303,0.6733030303030298,240.32,7.6,0.0,0.0,18.0,7,0,0,Normal Usage,0,0
2010-11-15 07:23:00,1.822,2.558272727272727,0.736272727272727,237.91,7.6,0.0,0.0,18.0,7,0,0,Normal Usage,0,0
2010-11-15 07:28:00,2.142,2.498424242424242,0.3564242424242421,238.38,9.0,0.0,0.0,17.0,7,0,0,Normal Usage,0,0
2010-11-15 07:33:00,1.994,2.48769696969697,0.49369696969696997,240.28,8.2,0.0,0.0,18.0,7,0,0,Normal Usage,0,0
2010-11-15 07:38:00,2.016,2.344272727272727,0.32827272727272705,236.19,8.4,0.0,0.0,17.0,7,0,0,Normal Usage,0,0
2010-11-15 07:43:00,2.758,2.1495151515151516,0.6084848484848484,234.87,11.6,0.0,0.0,17.0,7,0,0,Normal Usage,0,0
2010-11-15 07:48:00,5.086,2.1159393939393936,2.9700606060606067,233.29,21.8,0.0,31.0,17.0,7,0,0,Very High Usage,1,1
2010-11-15 07:53:00,4.748,3.261727272727273,1.4862727272727274,232.25,20.4,0.0,36.0,16.0,7,0,0,High Usage,0,1
2010-11-15 07:58:00,2.778,3.995939393939394,1.2179393939393939,237.05,11.8,0.0,5.0,18.0,7,0,0,Normal Usage,0,1
2010-11-15 08:03:00,1.622,4.018727272727272,2.396727272727272,237.58,6.8,0.0,1.0,18.0,8,0,0,Normal Usage,0,1
2010-11-15 08:08:00,1.504,3.5415454545454543,2.0375454545454543,237.05,6.2,0.0,1.0,17.0,8,0,0,Normal Usage,0,1
2010-11-15 08:13:00,1.568,3.038878787878788,1.470878787878788,236.94,6.6,0.0,1.0,17.0,8,0,0,Normal Usage,0,1
2010-11-15 08:18:00,1.714,2.599666666666667,0.8856666666666668,238.42,7.2,0.0,5.0,18.0,8,0,0,Normal Usage,0,0
2010-11-15 08:23:00,2.35,2.205878787878788,0.14412121212121187,236.61,10.2,0.0,0.0,17.0,8,0,0,Normal Usage,0,0
2010-11-15 08:28:00,1.246,2.0233333333333334,0.7773333333333334,235.77,5.2,0.0,0.0,17.0,8,0,0,Normal Usage,0,0
2010-11-15 08:33:00,1.302,1.5166666666666666,0.21466666666666656,235.88,5.4,0.0,0.0,17.0,8,0,0,Normal Usage,0,0
2010-11-15 08:38:00,1.284,1.0380000000000003,0.24599999999999977,235.48,5.4,0.0,0.0,17.0,8,0,0,Normal Usage,0,0
2010-11-15 08:43:00,1.348,0.5894545454545459,0.7585454545454542,235.72,5.6,0.0,0.0,17.0,8,0,0,Normal Usage,0,0
2010-11-15 08:48:00,1.468,0.3529090909090913,1.1150909090909087,236.67,6.2,0.0,0.0,17.0,8,0,0,Normal Usage,0,1
2010-11-15 08:53:00,1.436,0.7142727272727276,0.7217272727272723,235.55,6.0,0.0,0.0,17.0,8,0,0,Normal Usage,0,0
2010-11-15 08:58:00,1.35,1.157727272727273,0.19227272727272715,234.31,5.6,0.0,0.0,16.0,8,0,0,Normal Usage,0,0
2010-11-15 09:03:00,1.266,1.3051818181818182,0.039181818181818207,232.22,5.4,0.0,0.0,16.0,9,0,0,Normal Usage,0,0
2010-11-15 09:08:00,1.348,1.2443333333333335,0.10366666666666657,234.89,5.6,0.0,1.0,17.0,9,0,0,Normal Usage,0,0
2010-11-15 09:13:00,1.348,1.2019696969696971,0.14603030303030295,235.35,5.6,0.0,1.0,17.0,9,0,0,Normal Usage,0,0
2010-11-15 09:18:00,1.346,1.1802727272727271,0.16572727272727295,235.32,5.6,0.0,1.0,17.0,9,0,0,Normal Usage,0,0
2010-11-15 09:23:00,1.426,1.198878787878788,0.22712121212121184,235.8,6.0,0.0,1.0,17.0,9,0,0,Normal Usage,0,0
2010-11-15 09:28:00,1.408,1.3957878787878788,0.012212121212121119,235.07,6.0,0.0,1.0,17.0,9,0,0,Normal Usage,0,0
2010-11-15 09:33:00,1.416,1.3945151515151517,0.021484848484848218,233.62,6.0,0.0,1.0,17.0,9,0,0,Normal Usage,0,0
2010-11-15 09:38:00,1.446,1.4004242424242421,0.045575757575757825,236.71,6.0,0.0,1.0,17.0,9,0,0,Normal Usage,0,0
2010-11-15 09:43:00,1.418,1.4073333333333335,0.01066666666666638,234.68,6.0,0.0,1.0,17.0,9,0,0,Normal Usage,0,0
2010-11-15 09:48:00,1.426,1.411121212121212,0.014878787878787936,236.15,6.0,0.0,1.0,17.0,9,0,0,Normal Usage,0,0
2010-11-15 09:53:00,1.338,1.439848484848485,0.10184848484848485,235.87,5.6,0.0,1.0,17.0,9,0,0,Normal Usage,0,0
2010-11-15 09:58:00,1.412,1.4343636363636363,0.022363636363636363,236.39,6.0,0.0,1.0,17.0,9,0,0,Normal Usage,0,0
2010-11-15 10:03:00,1.366,1.4397575757575756,0.07375757575757547,233.01,5.8,0.0,1.0,16.0,10,0,0,Normal Usage,0,0
2010-11-15 10:08:00,1.232,1.4091818181818179,0.17718181818181789,233.13,5.2,0.0,0.0,16.0,10,0,0,Normal Usage,0,0
2010-11-15 10:13:00,1.246,1.3467878787878786,0.10078787878787865,234.45,5.2,0.0,0.0,17.0,10,0,0,Normal Usage,0,0
2010-11-15 10:18:00,1.352,1.2943333333333331,0.05766666666666698,234.26,5.8,0.0,0.0,17.0,10,0,0,Normal Usage,0,0
2010-11-15 10:23:00,1.354,1.2814242424242424,0.07257575757575774,235.39,5.6,0.0,0.0,17.0,10,0,0,Normal Usage,0,0
2010-11-15 10:28:00,1.358,1.285878787878788,0.07212121212121203,236.36,5.6,0.0,0.0,17.0,10,0,0,Normal Usage,0,0
2010-11-15 10:33:00,1.43,1.2911212121212126,0.13887878787878738,236.26,6.0,0.0,0.0,18.0,10,0,0,Normal Usage,0,0
2010-11-15 10:38:00,1.334,1.3243333333333334,0.009666666666666712,236.16,5.6,0.0,0.0,17.0,10,0,0,Normal Usage,0,0
2010-11-15 10:43:00,1.26,1.3312727272727274,0.07127272727272738,235.76,5.2,0.0,0.0,17.0,10,0,0,Normal Usage,0,0
2010-11-15 10:48:00,1.258,1.3126969696969697,0.05469696969696969,235.66,5.2,0.0,0.0,17.0,10,0,0,Normal Usage,0,0
2010-11-15 10:53:00,1.25,1.3023333333333333,0.05233333333333334,234.9,5.2,0.0,0.0,17.0,10,0,0,Normal Usage,0,0
2010-11-15 10:58:00,1.242,1.2782727272727272,0.036272727272727234,233.94,5.2,0.0,0.0,16.0,10,0,0,Normal Usage,0,0
2010-11-15 11:03:00,1.246,1.2712424242424243,0.02524242424242429,234.43,5.2,0.0,0.0,17.0,11,0,0,Normal Usage,0,0
2010-11-15 11:08:00,1.424,1.2635151515151517,0.16048484848484823,234.64,6.0,0.0,0.0,17.0,11,0,0,Normal Usage,0,0
2010-11-15 11:13:00,1.42,1.292151515151515,0.12784848484848488,235.24,6.0,0.0,0.0,17.0,11,0,0,Normal Usage,0,0
2010-11-15 11:18:00,1.352,1.3136969696969698,0.03830303030303028,235.8,5.6,0.0,0.0,18.0,11,0,0,Normal Usage,0,0
2010-11-15 11:23:00,1.324,1.3271515151515152,0.0031515151515151274,233.54,5.6,0.0,0.0,17.0,11,0,0,Normal Usage,0,0
2010-11-15 11:28:00,1.26,1.3316969696969696,0.07169696969696959,235.75,5.2,0.0,0.0,18.0,11,0,0,Normal Usage,0,0
2010-11-15 11:33:00,1.226,1.3171212121212121,0.09112121212121216,232.48,5.2,0.0,0.0,16.0,11,0,0,Normal Usage,0,0
2010-11-15 11:38:00,1.242,1.310939393939394,0.06893939393939408,233.94,5.2,0.0,0.0,17.0,11,0,0,Normal Usage,0,0
2010-11-15 11:43:00,1.316,1.299,0.017000000000000126,233.03,5.6,0.0,0.0,17.0,11,0,0,Normal Usage,0,0
2010-11-15 11:48:00,1.334,1.3002121212121212,0.03378787878787892,235.3,5.6,0.0,0.0,17.0,11,0,0,Normal Usage,0,0
2010-11-15 11:53:00,1.614,1.3044545454545455,0.30954545454545457,235.12,7.0,0.0,0.0,17.0,11,0,0,Normal Usage,0,0
2010-11-15 11:58:00,1.752,1.3968787878787878,0.35512121212121217,235.63,7.4,0.0,0.0,17.0,11,0,0,Normal Usage,0,0
2010-11-15 12:03:00,5.172,1.5170606060606062,3.6549393939393937,230.71,22.6,0.0,61.0,17.0,12,0,0,Very High Usage,1,1
2010-11-15 12:08:00,5.602,2.7549090909090905,2.84709090909091,229.28,24.4,0.0,69.0,16.0,12,0,0,Very High Usage,1,1
2010-11-15 12:13:00,5.74,3.9953939393939386,1.7446060606060616,231.02,24.8,0.0,70.0,16.0,12,0,0,Very High Usage,1,1
2010-11-15 12:18:00,3.586,5.091121212121211,1.5051212121212107,231.75,15.4,0.0,35.0,16.0,12,0,0,High Usage,0,1
2010-11-15 12:23:00,3.708,5.258060606060605,1.5500606060606046,233.11,15.8,0.0,36.0,17.0,12,0,0,High Usage,0,1
2010-11-15 12:28:00,3.28,5.3581818181818175,2.0781818181818177,236.29,14.0,0.0,33.0,17.0,12,0,0,High Usage,0,1
2010-11-15 12:33:00,3.892,5.19369696969697,1.30169696969697,236.05,16.4,0.0,42.0,17.0,12,0,0,High Usage,0,1
2010-11-15 12:38:00,3.518,5.134181818181817,1.6161818181818175,235.49,15.0,0.0,37.0,17.0,12,0,0,High Usage,0,1
2010-11-15 12:43:00,1.708,4.832212121212121,3.124212121212121,237.45,7.2,0.0,4.0,17.0,12,0,0,Normal Usage,0,1
2010-11-15 12:48:00,1.882,3.8391515151515154,1.9571515151515155,239.46,8.2,0.0,2.0,17.0,12,0,0,Normal Usage,0,1
